jogo;data_jogo;idade;cod_equipe;cod_equipe_opont;resultado;diff_pts;minutos;2pts;2pts_at;2pts_pct;3pts;3pts_at;3pts_pct;LL;LL_at;LL_pct;Reb_Of;Reb_Def;Reb_Tot;Ast;Stl;Blk;Turnv;Pts;Game_Score
19;07/12/2016;31-343;8;26;W ;(+32);32;7;10;0.7;1;2;0.5;10;14;0.714;2;4;6;7;1;2;4;25;24.3
20;09/12/2016;31-345;8;19;W ;(+30);37;12;22;0.545;1;3;0.333;2;4;0.5;2;6;8;8;3;0;3;27;23.6
21;10/12/2016;31-346;8;7;W ;(+11);42;17;24;0.708;5;10;0.5;5;9;0.556;1;8;9;10;3;1;5;44;40
22;13/12/2016;31-349;8;18;W ;(+17);36;9;17;0.529;0;4;0;5;8;0.625;1;5;6;8;3;0;6;23;17.9
23;17/12/2016;31-353;8;17;W ;(+11);39;9;18;0.5;2;5;0.4;6;11;0.545;1;6;7;9;2;2;2;26;24.8
24;20/12/2016;31-356;8;20;W ;(+6);47;12;25;0.48;5;9;0.556;5;6;0.833;3;9;12;7;1;1;2;34;29.5
25;21/12/2016;31-357;8;20;W ;(+11);34;12;24;0.5;4;7;0.571;1;1;1;1;8;9;6;0;0;2;29;22.3
26;23/12/2016;31-359;8;3;W ;(+20);27;7;16;0.438;0;3;0;5;6;0.833;1;3;4;6;3;0;1;19;18
27;25/12/2016;31-361;8;12;W ;(+1);40;12;22;0.545;4;8;0.5;3;7;0.429;5;8;13;4;2;1;5;31;24.4
28;29/12/2016;31-365;8;2;W ;(+6);44;9;18;0.5;2;6;0.333;3;7;0.429;2;6;8;11;1;3;8;23;17.6
29;31/12/2016;32-001;8;7;W ;(+12);36;12;25;0.48;4;8;0.5;4;6;0.667;2;4;6;9;1;0;1;32;27
30;02/01/2017;32-003;8;25;W ;(+8);39;9;21;0.429;0;4;0;8;10;0.8;2;5;7;6;2;1;4;26;19.5
31;04/01/2017;32-005;8;6;L ;(-12);37;12;21;0.571;1;2;0.5;6;9;0.667;2;6;8;7;1;0;5;31;23.2
32;06/01/2017;32-007;8;3;W ;(+8);35;14;20;0.7;0;1;0;8;10;0.8;0;9;9;6;3;0;5;36;30.9
33;08/01/2017;32-009;8;30;W ;(+4);40;11;17;0.647;2;4;0.5;4;6;0.667;3;5;8;4;1;0;7;28;18.9
34;10/01/2017;32-011;8;36;L ;(-8);37;10;20;0.5;3;6;0.5;6;7;0.857;1;5;6;5;4;0;4;29;24.3
35;11/01/2017;32-012;8;31;L ;(-16);31;5;12;0.417;2;5;0.4;8;9;0.889;1;10;11;4;1;1;5;20;16
36;13/01/2017;32-014;8;32;W ;(+12);42;6;12;0.5;1;4;0.25;3;3;1;0;2;2;15;1;1;5;16;17
37;16/01/2017;32-017;8;12;L ;(-35);35;6;18;0.333;1;4;0.25;7;10;0.7;2;6;8;2;1;0;6;20;7.8
38;19/01/2017;32-020;8;30;W ;(+15);39;8;12;0.667;0;2;0;5;8;0.625;0;9;9;15;1;2;4;21;25.4
39;21/01/2017;32-022;8;33;L ;(-3);45;11;16;0.688;2;5;0.4;5;7;0.714;0;6;6;7;2;0;7;29;21.1
40;23/01/2017;32-024;8;25;L ;(-2);44;11;21;0.524;1;4;0.25;3;4;0.75;2;8;10;12;2;0;6;26;22.7
41;25/01/2017;32-026;8;32;L ;(-4);45;8;15;0.533;0;3;0;8;11;0.727;4;9;13;11;2;1;5;24;25.2
42;27/01/2017;32-028;8;3;W ;(+8);34;13;18;0.722;1;3;0.333;4;7;0.571;0;5;5;11;0;0;5;31;26.2
43;29/01/2017;32-030;8;27;W ;(+16);37;9;18;0.5;0;2;0;7;10;0.7;1;13;14;8;1;0;2;25;23.6
44;30/01/2017;32-031;8;9;L ;(-7);37;9;19;0.474;1;6;0.167;4;8;0.5;0;9;9;9;2;0;5;23;17.7
45;01/02/2017;32-033;8;21;W ;(+28);34;11;14;0.786;1;2;0.5;4;7;0.571;0;8;8;12;2;1;2;27;31.5
46;04/02/2017;32-036;8;26;W ;(+7);40;12;20;0.6;4;8;0.5;4;5;0.8;0;5;5;10;0;0;5;32;25.5
47;06/02/2017;32-038;8;38;W ;(+5);42;12;18;0.667;6;8;0.75;2;5;0.4;0;7;7;17;2;2;6;32;32
48;08/02/2017;32-040;8;14;W ;(+15);38;9;16;0.563;1;2;0.5;6;8;0.75;1;5;6;9;1;1;4;25;22
49;09/02/2017;32-041;8;27;L ;(-9);41;8;19;0.421;1;4;0.25;1;3;0.333;1;4;5;7;2;2;3;18;13.9
50;11/02/2017;32-043;8;10;W ;(+16);33;11;16;0.688;1;1;1;4;4;1;0;5;5;12;2;0;6;27;25.7
51;14/02/2017;32-046;8;21;W ;(+8);40;10;14;0.714;2;3;0.667;3;6;0.5;1;7;8;14;0;0;6;25;23.4
52;15/02/2017;32-047;8;14;W ;(+9);33;12;17;0.706;4;5;0.8;3;4;0.75;0;5;5;4;1;0;4;31;24
53;23/02/2017;32-055;8;26;W ;(+15);37;7;11;0.636;0;2;0;4;6;0.667;0;13;13;15;0;3;6;18;22.4
54;27/02/2017;32-059;8;20;W ;(+7);37;8;12;0.667;1;2;0.5;7;9;0.778;0;10;10;6;0;0;3;24;21.8
55;01/03/2017;32-061;8;2;L ;(-4);40;10;21;0.476;3;6;0.5;5;8;0.625;5;8;13;10;1;1;4;28;25.5
56;03/03/2017;32-063;8;1;W ;(+5);39;14;27;0.519;6;10;0.6;4;8;0.5;1;12;13;8;0;0;2;38;29.4
57;06/03/2017;32-066;8;19;L ;(-8);39;11;22;0.5;2;5;0.4;6;10;0.6;3;14;17;6;1;1;3;30;25.8
58;09/03/2017;32-069;8;11;L ;(-5);39;12;22;0.545;0;6;0;5;8;0.625;4;10;14;10;1;0;3;29;27.6
59;11/03/2017;32-071;8;28;W ;(+12);38;8;14;0.571;2;5;0.4;6;10;0.6;0;12;12;12;0;1;4;24;23.3
60;12/03/2017;32-072;8;13;L ;(-5);40;12;20;0.6;4;11;0.364;2;3;0.667;0;7;7;5;2;0;8;30;19.2
61;14/03/2017;32-074;8;11;W ;(+32);28;6;12;0.5;0;2;0;4;5;0.8;0;11;11;12;0;0;2;16;19.3
62;16/03/2017;32-076;8;36;W ;(+8);38;13;20;0.65;2;5;0.4;5;10;0.5;0;10;10;6;2;1;6;33;26.1
63;19/03/2017;32-079;8;17;W ;(+5);38;13;22;0.591;3;8;0.375;5;8;0.625;0;6;6;7;1;0;3;34;26.5
64;22/03/2017;32-082;8;10;L ;(-13);34;8;12;0.667;0;2;0;2;4;0.5;2;4;6;5;0;0;4;18;13.7
65;24/03/2017;32-084;8;7;W ;(+7);40;9;14;0.643;0;1;0;14;16;0.875;0;9;9;11;1;2;4;32;33
66;25/03/2017;32-085;8;38;L ;(-12);41;10;21;0.476;0;4;0;4;6;0.667;3;8;11;8;0;1;3;24;19.5
67;27/03/2017;32-087;8;33;L ;(-29);30;7;17;0.412;0;3;0;3;6;0.5;3;5;8;8;0;0;2;17;12.7
68;30/03/2017;32-090;8;6;L ;(-6);39;11;20;0.55;1;7;0.143;3;7;0.429;1;9;10;8;1;1;4;26;21.5
69;31/03/2017;32-091;8;29;W ;(+17);30;14;22;0.636;3;7;0.429;3;6;0.5;2;7;9;6;0;0;2;34;27.9
70;02/04/2017;32-093;8;14;W ;(+5);52;16;29;0.552;3;10;0.3;6;12;0.5;4;10;14;11;2;1;1;41;38.3
71;04/04/2017;32-095;8;28;W ;(+20);37;7;14;0.5;0;3;0;4;6;0.667;1;10;11;11;2;1;6;18;17.5
72;05/04/2017;32-096;8;2;W ;(+23);39;14;22;0.636;1;4;0.25;7;7;1;2;8;10;6;1;2;3;36;32.4
73;07/04/2017;32-098;8;1;L ;(-14);41;12;15;0.8;1;2;0.5;2;6;0.333;1;7;8;7;2;0;5;27;24.4
74;09/04/2017;32-100;8;1;L ;(-1);47;11;21;0.524;1;3;0.333;9;10;0.9;3;13;16;10;1;0;3;32;29.9
1;17/10/2017;32-291;8;2;W ;(+3);41;12;19;0.632;1;5;0.2;4;4;1;1;15;16;9;0;2;4;29;28.2
2;20/10/2017;32-294;8;20;W ;(+19);37;10;16;0.625;2;4;0.5;2;2;1;1;4;5;8;1;1;5;24;20.6
3;21/10/2017;32-295;8;28;L ;(-21);31;8;15;0.533;1;3;0.333;5;6;0.833;0;4;4;2;1;1;1;22;17.6
4;24/10/2017;32-298;8;6;W ;(+7);37;13;20;0.65;4;6;0.667;4;5;0.8;0;2;2;13;3;0;2;34;35.1
5;25/10/2017;32-299;8;3;L ;(-5);41;12;20;0.6;1;2;0.5;4;8;0.5;1;9;10;13;0;4;8;29;25.1
6;28/10/2017;32-302;8;25;L ;(-22);31;6;11;0.545;1;3;0.333;5;6;0.833;0;3;3;8;0;0;4;18;13.6
7;29/10/2017;32-303;8;26;L ;(-19);39;7;15;0.467;1;4;0.25;1;1;1;1;9;10;7;2;0;4;16;13.8
8;01/11/2017;32-306;8;14;L ;(-17);37;14;22;0.636;1;5;0.2;4;5;0.8;1;5;6;11;2;1;8;33;27
9;03/11/2017;32-308;8;38;W ;(+8);43;23;34;0.676;2;4;0.5;9;9;1;5;6;11;7;3;2;3;57;53.2
10;05/11/2017;32-310;8;1;L ;(-2);41;10;17;0.588;0;3;0;6;6;1;2;3;5;13;1;2;6;26;24.3
11;07/11/2017;32-312;8;20;W ;(+5);37;10;20;0.5;2;4;0.5;8;10;0.8;1;7;8;9;3;0;1;30;29.9
12;09/11/2017;32-314;8;13;L ;(-4);40;15;24;0.625;1;4;0.25;2;3;0.667;0;4;4;7;1;1;8;33;20
13;11/11/2017;32-316;8;9;W ;(+7);42;6;14;0.429;1;3;0.333;6;8;0.75;1;10;11;4;0;1;6;19;10.8
14;13/11/2017;32-318;8;26;W ;(+3);36;7;14;0.5;2;4;0.5;7;10;0.7;3;6;9;12;0;3;5;23;23.8
15;15/11/2017;32-320;8;7;W ;(+8);37;12;24;0.5;4;7;0.571;3;3;1;2;4;6;8;2;1;3;31;25.3
16;17/11/2017;32-322;8;16;W ;(+5);46;17;26;0.654;4;9;0.444;1;5;0.2;1;13;14;6;0;0;6;39;28.8
17;20/11/2017;32-325;8;11;W ;(+28);27;7;14;0.5;3;5;0.6;1;1;1;0;2;2;8;1;1;0;18;18.1
18;22/11/2017;32-327;8;3;W ;(+10);33;11;17;0.647;4;7;0.571;7;9;0.778;1;5;6;5;2;0;3;33;28.6
19;24/11/2017;32-329;8;7;W ;(+1);40;10;20;0.5;3;8;0.375;4;7;0.571;1;15;16;13;0;3;3;27;28.4
20;27/11/2017;32-332;8;29;W ;(+22);31;12;23;0.522;3;7;0.429;3;4;0.75;3;11;14;6;0;0;3;30;24.9
21;28/11/2017;32-333;8;19;W ;(+11);28;10;16;0.625;1;3;0.333;0;1;0;2;10;12;6;5;1;2;21;25.3
22;30/11/2017;32-335;8;1;W ;(+7);38;8;11;0.727;3;6;0.5;5;7;0.714;1;5;6;12;2;2;3;24;28.5
23;02/12/2017;32-337;8;18;W ;(+5);39;13;22;0.591;0;3;0;8;8;1;0;2;2;12;0;1;5;34;28.1
24;04/12/2017;32-339;8;6;W ;(+22);34;9;15;0.6;2;4;0.5;3;4;0.75;0;7;7;6;2;0;2;23;21.6
25;06/12/2017;32-341;8;32;W ;(+6);41;12;18;0.667;5;8;0.625;3;6;0.5;2;9;11;9;3;2;7;32;30.8
26;08/12/2017;32-343;8;14;L ;(-4);39;12;22;0.545;1;5;0.2;4;5;0.8;2;8;10;8;1;2;3;29;26.4
27;09/12/2017;32-344;8;29;W ;(+7);39;9;23;0.391;2;6;0.333;10;12;0.833;3;10;13;13;3;0;6;30;27.5
28;12/12/2017;32-347;8;1;W ;(+9);35;11;13;0.846;2;3;0.667;1;2;0.5;0;7;7;17;2;0;2;25;32.3
29;14/12/2017;32-349;8;17;W ;(+9);39;8;18;0.444;1;6;0.167;8;12;0.667;1;11;12;12;2;2;5;25;24.8
30;16/12/2017;32-351;8;36;W ;(+9);37;9;15;0.6;1;4;0.25;10;10;1;0;11;11;10;1;0;5;29;27.6
31;17/12/2017;32-352;8;38;W ;(+7);41;8;23;0.348;2;7;0.286;2;3;0.667;2;9;11;15;0;1;6;20;14.4
32;19/12/2017;32-354;8;20;L ;(-3);34;14;22;0.636;6;11;0.545;5;5;1;0;1;1;7;3;2;7;39;31.4
33;21/12/2017;32-356;8;6;W ;(+3);39;12;23;0.522;2;5;0.4;8;8;1;1;5;6;9;3;0;4;34;29.8
34;25/12/2017;32-360;8;12;L ;(-7);40;7;18;0.389;2;7;0.286;4;7;0.571;1;5;6;6;0;0;7;20;7.6
35;27/12/2017;32-362;8;32;L ;(-14);38;6;17;0.353;0;2;0;4;5;0.8;2;8;10;14;5;0;4;16;19.9
36;30/12/2017;33-000;8;36;L ;(-3);37;12;22;0.545;1;7;0.143;4;5;0.8;1;7;8;6;2;1;6;29;21.3
37;02/01/2018;33-003;8;31;W ;(+17);34;10;17;0.588;0;2;0;4;4;1;1;5;6;8;4;1;3;24;24.8
38;03/01/2018;33-004;8;2;L ;(-14);33;8;15;0.533;0;2;0;3;3;1;0;7;7;6;1;1;4;19;15.3
39;06/01/2018;33-007;8;28;W ;(+4);37;12;23;0.522;4;7;0.571;5;7;0.714;3;7;10;9;6;1;3;33;34.7
40;08/01/2018;33-009;8;21;L ;(-28);27;4;8;0.5;1;3;0.333;1;3;0.333;1;7;8;5;0;2;3;10;9.1
41;11/01/2018;33-012;8;35;L ;(-34);32;9;16;0.563;0;1;0;8;10;0.8;0;3;3;1;1;2;2;26;19.2
42;12/01/2018;33-013;8;14;L ;(-2);40;11;25;0.44;2;9;0.222;3;4;0.75;2;6;8;11;3;1;5;27;22.3
43;15/01/2018;33-016;8;12;L ;(-10);36;12;18;0.667;0;2;0;8;13;0.615;2;6;8;6;3;4;8;32;26.2
44;18/01/2018;33-019;8;28;W ;(+1);35;7;16;0.438;0;4;0;2;8;0.25;1;4;5;6;1;0;6;16;5.9
45;20/01/2018;33-021;8;27;L ;(-24);38;8;17;0.471;0;4;0;2;4;0.5;0;3;3;7;0;1;2;18;12.2
46;23/01/2018;33-024;8;33;L ;(-12);38;10;23;0.435;2;6;0.333;6;10;0.6;2;7;9;7;0;1;5;28;18.4
47;26/01/2018;33-027;8;14;W ;(+7);40;11;17;0.647;0;2;0;4;5;0.8;0;10;10;11;4;1;11;26;22.5
48;28/01/2018;33-029;8;11;W ;(+17);38;8;15;0.533;1;4;0.25;8;9;0.889;1;7;8;14;1;0;3;25;27.9
49;30/01/2018;33-031;8;11;L ;(-11);38;9;20;0.45;2;7;0.286;1;2;0.5;0;6;6;7;0;1;4;21;12.8
50;31/01/2018;33-032;8;19;W ;(+2);38;8;21;0.381;1;6;0.167;7;11;0.636;2;9;11;5;1;0;7;24;12.1
51;03/02/2018;33-035;8;13;L ;(-32);31;3;10;0.3;1;2;0.5;4;4;1;1;8;9;9;2;1;2;11;15.3
52;06/02/2018;33-038;8;28;L ;(-18);33;10;17;0.588;2;4;0.5;3;4;0.75;1;9;10;5;1;0;6;25;17
53;07/02/2018;33-039;8;21;W ;(+2);48;16;22;0.727;5;7;0.714;0;2;0;1;9;10;15;1;1;5;37;36.6
54;09/02/2018;33-041;8;1;W ;(+16);41;8;20;0.4;0;3;0;6;7;0.857;2;10;12;19;0;0;3;22;24.7
55;11/02/2018;33-043;8;2;W ;(+22);28;9;20;0.45;2;5;0.4;4;7;0.571;0;8;8;10;1;1;2;24;21.1
56;13/02/2018;33-045;8;27;W ;(+8);40;14;23;0.609;3;7;0.429;6;10;0.6;0;8;8;8;0;1;5;37;28.2
57;22/02/2018;33-054;8;38;L ;(-7);37;13;18;0.722;1;4;0.25;5;9;0.556;1;8;9;8;2;0;4;32;28.9
58;23/02/2018;33-055;8;18;W ;(+23);37;7;16;0.438;0;2;0;4;4;1;0;14;14;11;1;0;3;18;19.5
59;25/02/2018;33-057;8;33;L ;(-16);40;14;25;0.56;2;5;0.4;3;4;0.75;2;11;13;9;1;0;6;33;25.5
60;27/02/2018;33-059;8;3;W ;(+6);39;13;25;0.52;2;4;0.5;3;3;1;4;8;12;11;1;0;1;31;31.2
61;01/03/2018;33-061;8;29;L ;(-11);39;12;24;0.5;2;6;0.333;4;6;0.667;1;8;9;8;1;0;3;30;23.1
62;03/03/2018;33-063;8;10;L ;(-9);42;8;19;0.421;1;4;0.25;8;11;0.727;1;9;10;15;2;0;3;25;25.8
63;05/03/2018;33-065;8;11;W ;(+22);29;11;17;0.647;5;7;0.714;4;6;0.667;2;5;7;7;1;0;3;31;27.7
64;07/03/2018;33-067;8;10;W ;(+5);39;15;25;0.6;5;8;0.625;4;8;0.5;1;7;8;10;1;0;3;39;32.9
65;09/03/2018;33-069;8;16;L ;(-14);39;11;20;0.55;3;7;0.429;0;2;0;0;10;10;6;2;3;5;25;20.1
66;11/03/2018;33-071;8;17;L ;(-14);31;9;20;0.45;2;8;0.25;4;5;0.8;2;8;10;7;1;1;2;24;21.6
67;13/03/2018;33-073;8;30;W ;(+22);33;7;14;0.5;1;2;0.5;13;15;0.867;0;12;12;11;3;2;5;28;30.1
68;15/03/2018;33-075;8;31;L ;(-8);41;15;25;0.6;1;4;0.25;4;9;0.444;0;14;14;6;2;3;6;35;26.4
69;17/03/2018;33-077;8;6;W ;(+5);40;15;26;0.577;2;8;0.25;1;4;0.25;1;12;13;12;1;2;6;33;27.5
70;19/03/2018;33-079;8;20;W ;(+7);40;16;29;0.552;3;7;0.429;5;8;0.625;5;7;12;10;2;1;6;40;33.4
71;21/03/2018;33-081;8;35;W ;(+3);39;11;19;0.579;1;3;0.333;12;14;0.857;1;6;7;17;1;0;0;35;39.9
72;23/03/2018;33-083;8;30;W ;(+25);29;11;16;0.688;1;4;0.25;4;6;0.667;0;6;6;9;1;1;4;27;24
73;25/03/2018;33-085;8;3;W ;(+7);38;14;19;0.737;1;4;0.25;8;10;0.8;2;8;10;8;1;0;2;37;35.7
74;27/03/2018;33-087;8;19;L ;(-19);38;7;18;0.389;0;4;0;4;5;0.8;1;5;6;7;0;0;6;18;8.5
75;28/03/2018;33-088;8;7;W ;(+13);37;14;26;0.538;4;8;0.5;9;11;0.818;2;8;10;8;1;0;4;41;33.6
76;30/03/2018;33-090;8;25;W ;(+5);42;12;24;0.5;0;4;0;3;3;1;1;8;9;11;1;0;1;27;25.8
77;01/04/2018;33-092;8;9;W ;(+11);39;5;21;0.238;2;3;0.667;4;4;1;3;10;13;12;0;0;2;16;14.4
78;03/04/2018;33-094;8;35;W ;(+6);37;8;14;0.571;3;6;0.5;8;11;0.727;0;10;10;6;0;0;5;27;20.6
79;05/04/2018;33-096;8;38;W ;(+4);39;12;20;0.6;2;7;0.286;7;10;0.7;2;7;9;14;0;0;6;33;29.1
80;06/04/2018;33-097;8;29;L ;(-2);40;17;29;0.586;4;8;0.5;6;11;0.545;1;10;11;11;2;1;8;44;34.6
81;09/04/2018;33-100;8;26;W ;(+14);39;7;16;0.438;3;6;0.5;9;10;0.9;0;6;6;11;1;0;4;26;22.9
82;11/04/2018;33-102;8;26;L ;(-12);11;4;9;0.444;0;2;0;2;3;0.667;1;4;5;2;1;0;3;10;6.2
1;18/10/2018;33-292;17;31;L ;(-9);37;9;16;0.563;0;4;0;8;9;0.889;2;10;12;6;1;0;6;26;20.4
2;20/10/2018;33-294;17;13;L ;(-9);39;9;22;0.409;1;7;0.143;5;7;0.714;0;5;5;5;2;1;1;24;18.1
3;22/10/2018;33-296;17;33;L ;(-1);43;11;25;0.44;2;8;0.25;8;11;0.727;2;6;8;14;1;1;5;32;26.6
4;24/10/2018;33-298;17;30;W ;(+18);28;7;16;0.438;1;5;0.2;4;4;1;0;7;7;10;3;0;0;19;22.3
5;25/10/2018;33-299;17;10;W ;(+7);35;10;17;0.588;1;5;0.2;7;10;0.7;0;11;11;11;3;0;2;28;29.7
6;27/10/2018;33-301;17;33;L ;(-4);34;13;21;0.619;2;6;0.333;7;8;0.875;1;10;11;4;2;0;4;35;28.4
7;29/10/2018;33-303;17;21;L ;(-4);36;11;23;0.478;3;6;0.5;4;5;0.8;3;7;10;8;2;2;5;29;24.3
8;31/10/2018;33-305;17;9;W ;(+1);39;11;19;0.579;2;3;0.667;5;7;0.714;0;5;5;6;3;0;3;29;23.8
9;03/11/2018;33-308;17;31;W ;(+4);31;9;20;0.45;1;5;0.2;9;11;0.818;0;5;5;7;0;2;3;28;21.2
10;04/11/2018;33-309;17;35;L ;(-14);28;6;12;0.5;2;3;0.667;4;7;0.571;0;2;2;6;0;1;3;18;12.1
11;07/11/2018;33-312;17;21;W ;(+4);39;10;21;0.476;3;9;0.333;1;2;0.5;1;10;11;9;0;2;3;24;20.9
12;10/11/2018;33-315;17;32;W ;(+15);31;10;18;0.556;3;6;0.5;2;3;0.667;1;6;7;2;1;0;3;25;17.1
13;11/11/2018;33-316;17;1;W ;(+1);34;10;20;0.5;3;9;0.333;3;7;0.429;3;4;7;4;2;0;4;26;18.1
14;14/11/2018;33-319;17;31;W ;(+9);36;13;19;0.684;5;6;0.833;13;15;0.867;2;8;10;9;1;3;4;44;44.3
15;17/11/2018;33-322;17;28;L ;(-13);26;8;19;0.421;3;6;0.5;3;4;0.75;0;4;4;7;0;1;3;22;15.3
16;18/11/2018;33-323;17;19;W ;(+16);38;19;31;0.613;6;8;0.75;7;10;0.7;1;7;8;3;2;1;2;51;40.1
17;21/11/2018;33-326;17;8;W ;(+4);36;11;20;0.55;2;6;0.333;8;12;0.667;2;12;14;7;0;1;4;32;26.2
18;23/11/2018;33-328;17;36;W ;(+7);35;8;17;0.471;2;5;0.4;4;6;0.667;1;9;10;7;2;1;5;22;18.1
19;25/11/2018;33-330;17;28;L ;(-4);40;8;14;0.571;2;7;0.286;6;11;0.545;0;4;4;7;0;1;6;24;14.6
20;27/11/2018;33-332;17;10;L ;(-32);30;5;15;0.333;0;4;0;4;6;0.667;0;7;7;2;2;2;4;14;7.6
21;29/11/2018;33-334;17;14;W ;(+8);38;15;27;0.556;2;7;0.286;6;10;0.6;1;8;9;7;2;0;4;38;28.7
22;30/11/2018;33-335;17;9;W ;(+11);31;12;21;0.571;2;4;0.5;2;4;0.5;2;3;5;4;0;1;4;28;17.9
23;02/12/2018;33-337;17;30;W ;(+24);31;9;17;0.529;1;5;0.2;3;4;0.75;0;6;6;8;0;1;5;22;16.4
24;05/12/2018;33-340;17;33;W ;(+8);40;15;24;0.625;3;7;0.429;9;13;0.692;0;5;5;6;2;0;2;42;34.9
25;07/12/2018;33-342;17;33;L ;(-13);37;13;28;0.464;3;8;0.375;6;9;0.667;2;6;8;11;2;0;1;35;29.7
26;08/12/2018;33-343;17;18;W ;(+23);32;9;18;0.5;0;3;0;2;3;0.667;1;7;8;9;2;0;5;20;15.9
27;10/12/2018;33-345;17;19;W ;(+3);38;10;19;0.526;4;7;0.571;4;8;0.5;0;9;9;12;1;0;2;28;27.2
28;13/12/2018;33-348;17;13;L ;(-15);36;12;18;0.667;3;6;0.5;2;6;0.333;0;5;5;4;2;0;3;29;22.5
29;15/12/2018;33-350;17;7;W ;(+28);30;7;15;0.467;2;6;0.333;8;12;0.667;1;11;12;11;1;0;3;24;24.4
30;16/12/2018;33-351;17;38;L ;(-18);32;5;16;0.313;0;2;0;3;6;0.5;0;6;6;3;0;1;4;13;3.2
31;18/12/2018;33-353;17;3;L ;(-5);41;13;23;0.565;2;7;0.286;8;13;0.615;1;12;13;8;1;1;5;36;29.3
32;21/12/2018;33-356;17;25;W ;(+8);39;8;20;0.4;0;4;0;6;9;0.667;2;10;12;14;2;0;2;22;23
33;23/12/2018;33-358;17;18;L ;(-8);36;8;14;0.571;2;5;0.4;4;4;1;1;13;14;7;1;1;4;22;22.6
34;25/12/2018;33-360;17;12;W ;(+26);21;6;11;0.545;0;2;0;5;8;0.625;2;11;13;5;1;0;2;17;17.3
35;31/01/2019;34-032;17;16;W ;(+3);40;9;22;0.409;1;6;0.167;5;7;0.714;1;13;14;9;1;0;4;24;19.3
36;05/02/2019;34-037;17;14;L ;(-42);30;7;12;0.583;2;5;0.4;2;3;0.667;0;7;7;9;1;0;6;18;15
37;07/02/2019;34-039;17;2;W ;(+1);38;11;21;0.524;5;10;0.5;1;5;0.2;2;10;12;12;3;0;3;28;27.3
38;10/02/2019;34-042;17;29;L ;(-23);33;8;16;0.5;2;6;0.333;0;0;;0;10;10;9;0;0;4;18;14.1
39;12/02/2019;34-044;17;1;L ;(-4);43;8;20;0.4;3;10;0.3;9;11;0.818;2;9;11;16;3;1;2;28;32.2
40;21/02/2019;34-053;17;13;W ;(+5);40;11;23;0.478;0;4;0;7;10;0.7;4;8;12;6;1;1;4;29;22.8
41;23/02/2019;34-055;17;25;L ;(-13);39;11;17;0.647;3;6;0.5;2;6;0.333;0;7;7;12;4;1;4;27;29.1
42;25/02/2019;34-057;17;18;L ;(-5);40;8;23;0.348;0;4;0;8;10;0.8;3;9;12;11;3;0;5;24;19.6
43;27/02/2019;34-059;17;25;W ;(+6);37;13;24;0.542;4;9;0.444;3;8;0.375;1;5;6;10;2;1;2;33;28.5
44;01/03/2019;34-061;17;20;L ;(-11);39;10;19;0.526;3;8;0.375;8;10;0.8;2;5;7;10;1;0;3;31;28
45;02/03/2019;34-062;17;30;L ;(-9);41;10;21;0.476;4;9;0.444;3;7;0.429;0;9;9;16;0;0;3;27;24.8
46;04/03/2019;34-064;17;16;L ;(-8);42;9;18;0.5;1;6;0.167;8;12;0.667;0;8;8;6;1;1;2;27;21.5
47;06/03/2019;34-066;17;10;L ;(-16);31;13;22;0.591;2;7;0.286;3;8;0.375;0;7;7;7;1;1;4;31;21.9
48;09/03/2019;34-069;17;2;L ;(-13);28;13;23;0.565;1;5;0.2;3;7;0.429;2;8;10;12;0;0;3;30;26.7
49;12/03/2019;34-072;17;6;W ;(+16);33;15;23;0.652;2;4;0.5;4;5;0.8;1;9;10;4;2;0;5;36;27.9
50;14/03/2019;34-074;17;35;L ;(-13);32;12;23;0.522;1;5;0.2;4;7;0.571;0;4;4;6;1;0;4;29;18.1
51;17/03/2019;34-077;17;26;L ;(-1);35;11;26;0.423;0;6;0;11;13;0.846;2;4;6;8;0;1;2;33;24.5
52;22/03/2019;34-082;17;3;L ;(-5);37;8;25;0.32;1;7;0.143;8;12;0.667;3;6;9;14;1;1;8;25;15.3
53;24/03/2019;34-084;17;32;W ;(+5);35;9;22;0.409;3;6;0.5;8;9;0.889;2;9;11;11;2;1;4;29;26.9
54;26/03/2019;34-086;17;38;W ;(+18);34;11;20;0.55;1;6;0.167;0;2;0;0;7;7;14;1;0;3;23;22.1
55;29/03/2019;34-089;17;7;W ;(+14);32;11;19;0.579;4;7;0.571;1;2;0.5;0;3;3;9;0;0;6;27;18.5
1;22/10/2019;34-296;17;16;L ;(-10);36;7;19;0.368;1;5;0.2;3;4;0.75;1;9;10;8;1;1;5;18;11.6
2;25/10/2019;34-299;17;36;W ;(+9);31;12;22;0.545;1;4;0.25;7;8;0.875;2;5;7;10;1;0;1;32;30.9
3;27/10/2019;34-301;17;7;W ;(+19);35;7;14;0.5;1;3;0.333;5;5;1;1;5;6;12;1;0;4;20;20.6
4;29/10/2019;34-303;17;18;W ;(+29);28;8;15;0.533;2;5;0.4;5;7;0.714;0;2;2;8;0;1;6;23;15.8
5;01/11/2019;34-306;17;9;W ;(+9);43;13;23;0.565;4;9;0.444;9;11;0.818;0;12;12;16;4;1;4;39;40.8
6;03/11/2019;34-308;17;33;W ;(+7);37;8;23;0.348;0;6;0;5;10;0.5;1;10;11;13;2;1;5;21;15.8
7;05/11/2019;34-310;17;6;W ;(+6);35;10;19;0.526;2;6;0.333;8;9;0.889;0;10;10;11;2;1;2;30;30.5
